PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Age_Fare,Family_Size,Fare_Per_Person,poly_Age,poly_Fare,poly_Age^2,poly_Age Fare,poly_Fare^2,Age_Group,Age_Group_Code
844,0,3,34.5,0,0,6.4375,True,False,False,222.09375,1,6.4375,34.5,6.4375,1190.25,222.09375,41.44140625,Young,1
845,0,3,17.0,0,0,8.6625,True,False,True,147.2625,1,8.6625,17.0,8.6625,289.0,147.2625,75.03890625,Teen,0
846,0,3,42.0,0,0,7.55,True,False,True,317.09999999999997,1,7.55,42.0,7.55,1764.0,317.09999999999997,57.0025,Adult,2
847,0,3,28.0,8,2,69.55,True,False,True,1947.3999999999999,11,6.322727272727272,28.0,69.55,784.0,1947.3999999999999,4837.202499999999,Young,1
848,0,3,35.0,0,0,7.8958,True,False,False,276.353,1,7.8958,35.0,7.8958,1225.0,276.353,62.34365764,Young,1
849,0,2,28.0,0,1,33.0,True,False,True,924.0,2,16.5,28.0,33.0,784.0,924.0,1089.0,Young,1
850,1,1,28.0,1,0,89.1042,False,False,False,2494.9176,2,44.5521,28.0,89.1042,784.0,2494.9176,7939.558457640001,Young,1
851,0,3,4.0,4,2,31.275,True,False,True,125.1,7,4.4678571428571425,4.0,31.275,16.0,125.1,978.1256249999999,Teen,0
852,0,3,74.0,0,0,7.775,True,False,True,575.35,1,7.775,74.0,7.775,5476.0,575.35,60.450625,Senior,3
853,0,3,9.0,1,1,15.2458,False,False,False,137.2122,3,5.081933333333333,9.0,15.2458,81.0,137.2122,232.43441763999996,Teen,0
854,1,1,16.0,0,1,39.4,False,False,True,630.4,2,19.7,16.0,39.4,256.0,630.4,1552.36,Teen,0
855,0,2,44.0,1,0,26.0,False,False,True,1144.0,2,13.0,44.0,26.0,1936.0,1144.0,676.0,Adult,2
856,1,3,18.0,0,1,9.35,False,False,True,168.29999999999998,2,4.675,18.0,9.35,324.0,168.29999999999998,87.4225,Teen,0
857,1,1,45.0,1,1,164.8667,False,False,True,7419.0015,3,54.95556666666667,45.0,164.8667,2025.0,7419.0015,27181.028768890003,Adult,2
858,1,1,51.0,0,0,26.55,True,False,True,1354.05,1,26.55,51.0,26.55,2601.0,1354.05,704.9025,Adult,2
859,1,3,24.0,0,3,19.2583,False,False,False,462.19919999999996,4,4.814575,24.0,19.2583,576.0,462.19919999999996,370.88211888999996,Young,1
860,0,3,28.0,0,0,7.2292,True,False,False,202.4176,1,7.2292,28.0,7.2292,784.0,202.4176,52.26133263999999,Young,1
861,0,3,41.0,2,0,14.1083,True,False,True,578.4403,3,4.702766666666666,41.0,14.1083,1681.0,578.4403,199.04412889,Adult,2
862,0,2,21.0,1,0,11.5,True,False,True,241.5,2,5.75,21.0,11.5,441.0,241.5,132.25,Young,1
863,1,1,48.0,0,0,25.9292,False,False,True,1244.6016,1,25.9292,48.0,25.9292,2304.0,1244.6016,672.3234126400001,Adult,2
864,0,3,28.0,8,2,69.55,False,False,True,1947.3999999999999,11,6.322727272727272,28.0,69.55,784.0,1947.3999999999999,4837.202499999999,Young,1
865,0,2,24.0,0,0,13.0,True,False,True,312.0,1,13.0,24.0,13.0,576.0,312.0,169.0,Young,1
866,1,2,42.0,0,0,13.0,False,False,True,546.0,1,13.0,42.0,13.0,1764.0,546.0,169.0,Adult,2
867,1,2,27.0,1,0,13.8583,False,False,False,374.1741,2,6.92915,27.0,13.8583,729.0,374.1741,192.05247889,Young,1
868,0,1,31.0,0,0,50.4958,True,False,True,1565.3698000000002,1,50.4958,31.0,50.4958,961.0,1565.3698000000002,2549.8258176400004,Young,1
869,0,3,28.0,0,0,9.5,True,False,True,266.0,1,9.5,28.0,9.5,784.0,266.0,90.25,Young,1
870,1,3,4.0,1,1,11.1333,True,False,True,44.5332,3,3.7111,4.0,11.1333,16.0,44.5332,123.95036889000001,Teen,0
871,0,3,26.0,0,0,7.8958,True,False,True,205.29080000000002,1,7.8958,26.0,7.8958,676.0,205.29080000000002,62.34365764,Young,1
872,1,1,47.0,1,1,52.5542,False,False,True,2470.0474,3,17.518066666666666,47.0,52.5542,2209.0,2470.0474,2761.94393764,Adult,2
873,0,1,33.0,0,0,5.0,True,False,True,165.0,1,5.0,33.0,5.0,1089.0,165.0,25.0,Young,1
874,0,3,47.0,0,0,9.0,True,False,True,423.0,1,9.0,47.0,9.0,2209.0,423.0,81.0,Adult,2
875,1,2,28.0,1,0,24.0,False,False,False,672.0,2,12.0,28.0,24.0,784.0,672.0,576.0,Young,1
876,1,3,15.0,0,0,7.225,False,False,False,108.375,1,7.225,15.0,7.225,225.0,108.375,52.200624999999995,Teen,0
877,0,3,20.0,0,0,9.8458,True,False,True,196.916,1,9.8458,20.0,9.8458,400.0,196.916,96.93977764000002,Young,1
878,0,3,19.0,0,0,7.8958,True,False,True,150.02020000000002,1,7.8958,19.0,7.8958,361.0,150.02020000000002,62.34365764,Young,1
879,0,3,28.0,0,0,7.8958,True,False,True,221.0824,1,7.8958,28.0,7.8958,784.0,221.0824,62.34365764,Young,1
880,1,1,56.0,0,1,83.1583,False,False,False,4656.864799999999,2,41.57915,56.0,83.1583,3136.0,4656.864799999999,6915.30285889,Adult,2
881,1,2,25.0,0,1,26.0,False,False,True,650.0,2,13.0,25.0,26.0,625.0,650.0,676.0,Young,1
882,0,3,33.0,0,0,7.8958,True,False,True,260.5614,1,7.8958,33.0,7.8958,1089.0,260.5614,62.34365764,Young,1
883,0,3,22.0,0,0,10.5167,False,False,True,231.3674,1,10.5167,22.0,10.5167,484.0,231.3674,110.60097889000001,Young,1
884,0,2,28.0,0,0,10.5,True,False,True,294.0,1,10.5,28.0,10.5,784.0,294.0,110.25,Young,1
885,0,3,25.0,0,0,7.05,True,False,True,176.25,1,7.05,25.0,7.05,625.0,176.25,49.7025,Young,1
886,0,3,39.0,0,5,29.125,False,True,False,1135.875,6,4.854166666666667,39.0,29.125,1521.0,1135.875,848.265625,Adult,2
887,0,2,27.0,0,0,13.0,True,False,True,351.0,1,13.0,27.0,13.0,729.0,351.0,169.0,Young,1
888,1,1,19.0,0,0,30.0,False,False,True,570.0,1,30.0,19.0,30.0,361.0,570.0,900.0,Young,1
889,0,3,28.0,1,2,23.45,False,False,True,656.6,4,5.8625,28.0,23.45,784.0,656.6,549.9024999999999,Young,1
890,1,1,26.0,0,0,30.0,True,False,False,780.0,1,30.0,26.0,30.0,676.0,780.0,900.0,Young,1
891,0,3,32.0,0,0,7.75,True,True,False,248.0,1,7.75,32.0,7.75,1024.0,248.0,60.0625,Young,1
